"id","wave","exp_self","exp_household","exp_family","exp_relations","y"
1302240381,1,1,1,1,1,3
1318649724,1,2,1,NA,NA,2
1319550156,1,1,1,1,5,2
1318705196,1,1,1,1,1,1
1320726202,1,1,1,1,1,2
1316326568,1,2,1,1,3,2
1317494538,1,1,1,4,4,5
1318130602,1,2,2,1,2,1
1321670274,1,1,1,1,1,3
1321555846,1,1,1,1,1,4
1323672104,1,NA,NA,NA,NA,NA
1318822800,1,1,1,1,1,3
1321542550,1,1,1,1,1,2
1322848928,1,NA,NA,NA,1,5
1324645900,1,1,1,1,5,5
1317716214,1,1,1,1,1,1
1320417150,1,1,1,1,1,1
1317421844,1,1,1,2,1,2
1317537356,1,1,1,1,1,1
1322536904,1,1,1,NA,NA,1
1319017830,1,1,1,1,1,1
1316368414,1,1,1,1,1,2
1320292112,1,1,1,1,NA,1
1319388632,1,1,1,1,1,4
1324677532,1,1,1,1,1,1
1318886468,1,2,2,2,2,1
1319380510,1,1,1,1,1,1
1317636726,1,1,1,1,NA,2
1320635266,1,NA,NA,NA,NA,NA
1320519064,1,NA,NA,NA,3,1
1319549950,1,1,1,1,1,1
1324018940,1,1,1,1,1,4
1317725316,1,1,1,1,1,1
1320383512,1,2,2,2,2,3
1322798106,1,1,1,1,1,4
1321542668,1,1,1,1,3,5
1317911472,1,1,2,1,2,2
1320259980,1,1,1,1,1,1
1321591246,1,1,1,1,1,3
1317636734,1,2,1,1,1,5
1317816492,1,NA,NA,1,NA,1
1317732748,1,1,1,1,1,1
1317759038,1,1,NA,NA,NA,1
1322638458,1,1,NA,NA,1,1
1322262404,1,NA,NA,NA,NA,5
1320574584,1,1,1,1,1,3
1320235422,1,1,1,1,1,1
1318929234,1,2,1,1,1,3
1319959730,1,1,1,1,1,3
1316156398,1,1,1,1,1,1
1318698748,1,1,1,1,4,1
1319504830,1,2,1,1,1,4
1319224198,1,1,1,1,1,3
1319343790,1,1,1,1,1,2
1319343220,1,1,1,1,1,1
1317725216,1,1,1,1,NA,4
1320045162,1,NA,NA,NA,5,3
1319289364,1,3,3,1,1,2
1317781298,1,1,1,1,3,4
1322341302,1,1,1,1,1,1
1317495092,1,1,1,1,NA,3
1320725678,1,1,1,NA,NA,1
1317814766,1,1,1,2,1,1
1317332594,1,1,1,1,1,3
1323552412,1,1,1,1,1,4
1321382854,1,1,1,1,1,3
1317288276,1,1,1,1,1,1
1317725438,1,1,1,1,1,2
1322242172,1,1,1,1,1,3
1321353216,1,1,1,1,1,1
1321577230,1,1,1,1,1,1
1320697532,1,1,1,1,1,3
1317636540,1,2,2,NA,NA,NA
1323891008,1,1,1,1,1,3
1325871472,1,NA,1,1,1,3
1320259930,1,2,2,2,2,1
1321672910,1,1,1,2,4,1
1321283720,1,1,1,1,1,2
1324592382,1,1,1,1,1,3
1319509350,1,1,1,1,NA,1
1322872522,1,NA,NA,NA,NA,5
1319360066,1,NA,NA,NA,NA,NA
1319192420,1,1,1,1,1,1
1317490680,1,1,1,2,1,2
1319571010,1,1,1,1,1,1
1318092340,1,1,1,1,1,1
1317645824,1,1,1,1,1,1
1317815944,1,1,1,1,1,1
1323669806,1,NA,NA,NA,NA,1
1320212608,1,1,2,2,1,3
1318070094,1,1,1,1,1,1
1317890680,1,NA,NA,NA,NA,3
1317739110,1,1,1,1,1,1
1320103394,1,1,1,1,1,3
1318768442,1,1,1,1,1,4
1321323244,1,1,1,1,1,5
1324905776,1,1,1,1,NA,1
1318864790,1,1,1,1,1,2
1317915962,1,2,2,4,1,1
1318085598,1,1,1,1,1,2
1321189306,1,1,1,1,1,3
1317763158,1,1,1,1,1,5
1320518936,1,1,2,1,3,4
1324910372,1,1,1,1,1,1
1319230320,1,1,1,1,1,2
1321187660,1,1,1,1,1,3
1322113670,1,1,1,3,1,1
1317563852,1,1,1,1,2,3
1318920372,1,1,1,1,1,3
1319537276,1,1,1,1,1,1
1320006194,1,1,1,1,1,3
1319493466,1,1,1,1,1,1
1319087222,1,1,1,1,1,2
1318865326,1,1,1,1,1,1
1317494658,1,1,1,1,1,1
1321175716,1,1,1,2,1,5
1318084830,1,1,1,1,1,NA
1317591442,1,1,1,1,1,2
1325343406,1,1,1,1,1,2
1320708254,1,1,1,1,1,1
1321754666,1,1,2,2,5,3
1319104290,1,1,1,1,1,1
1319436468,1,1,1,1,1,4
1318743722,1,1,1,1,1,1
1319154324,1,1,1,1,1,1
1318631824,1,1,1,1,1,1
1317854648,1,1,1,NA,NA,1
1322800828,1,1,1,1,1,1
1319974024,1,1,1,1,1,2
1319087134,1,1,1,1,1,1
1319537040,1,1,1,1,1,3
1317861452,1,1,1,1,5,1
1321523690,1,1,1,1,1,3
1317645836,1,1,1,1,1,2
1319315924,1,1,1,1,1,2
1324792248,1,1,1,1,1,1
1320615856,1,1,1,1,1,1
1320863184,1,2,1,1,1,5
1323723638,1,1,1,1,1,1
1319989556,1,2,1,1,NA,NA
1318057586,1,1,1,1,1,2
1323886372,1,1,1,1,3,2
1322708398,1,2,1,1,1,4
1325009596,1,1,NA,NA,1,3
1323744042,1,NA,1,1,1,1
1318912020,1,NA,NA,NA,NA,1
1321217836,1,1,2,1,1,1
1319454042,1,1,1,1,1,1
1320692040,1,1,1,1,1,1
1317752292,1,1,1,2,3,1
1323706514,1,2,2,2,1,3
1317738850,1,NA,NA,1,1,1
1317825088,1,1,1,1,1,1
1317815724,1,1,1,1,1,3
1317941546,1,1,1,1,1,2
1317607846,1,1,1,1,1,3
1317916200,1,1,1,1,1,4
1318750574,1,NA,NA,NA,NA,1
1319154240,1,1,1,1,1,3
1318006902,1,NA,NA,NA,NA,5
1321380352,1,1,1,1,1,3
1318886436,1,1,2,1,1,2
1321589930,1,1,1,1,1,1
1323361672,1,1,1,1,1,3
1317950138,1,1,1,3,3,5
1317773972,1,1,1,1,1,4
1318064428,1,1,1,1,1,3
1318920468,1,1,1,1,NA,2
1324869846,1,1,1,1,NA,2
1319428346,1,1,1,4,4,1
1317563866,1,1,1,1,1,3
1321542496,1,NA,NA,NA,1,1
1320375916,1,1,1,1,1,1
1317344956,1,1,1,1,NA,1
1323477470,1,1,1,1,1,1
1319360040,1,1,1,1,1,5
1317550598,1,1,1,1,NA,3
1320416960,1,1,1,1,1,1
1320158754,1,1,1,2,3,1
1322465456,1,NA,NA,4,NA,3
1319413000,1,1,2,1,1,1
1317732914,1,1,1,1,1,1
1318702740,1,1,1,1,3,4
1320668432,1,1,1,1,1,4
1318028168,1,1,1,1,1,3
1317826824,1,2,1,NA,NA,2
1323803736,1,1,1,1,1,2
1323571602,1,1,1,1,1,1
1321577084,1,1,1,1,1,2
1321568404,1,1,1,1,1,1
1312486790,1,NA,NA,NA,NA,5
1321568506,1,2,2,1,1,4
1323775970,1,1,1,1,1,1
1322557094,1,1,1,1,1,NA
1322528312,1,1,1,1,1,2
1322727924,1,1,1,1,1,2
1323785380,1,2,2,2,2,1
1317758818,1,2,2,2,2,2
1319343678,1,1,1,1,1,1
1321548932,1,NA,1,1,1,1
1323477668,1,1,1,1,1,1
1320559996,1,1,1,1,1,3
1319355342,1,1,1,1,NA,1
1317702434,1,1,1,1,1,3
1321542272,1,NA,NA,NA,NA,5
1320304436,1,1,1,1,1,1
1315061536,1,1,NA,NA,NA,1
1322597272,1,1,1,1,1,4
1319431224,1,1,1,1,1,1
1319431310,1,1,1,1,1,5
1319139256,1,1,1,5,5,1
1318705682,1,1,1,1,1,2
1318969252,1,1,1,1,1,3
1318133816,1,2,2,1,3,1
1317414854,1,1,1,1,3,2
1318599916,1,1,1,1,1,1
1320488980,1,1,1,1,1,1
1311319374,1,1,1,1,1,4
1317702852,1,1,1,1,1,1
1317943808,1,1,1,1,1,2
1322285806,1,1,1,1,1,1
1320463470,1,1,1,1,1,2
1324905774,1,1,1,1,1,1
1321542214,1,NA,NA,NA,NA,4
1320249032,1,1,1,1,1,1
1318947388,1,1,1,2,2,2
1319093576,1,1,1,1,1,5
1319582242,1,1,1,1,1,3
1317836358,1,1,1,4,1,1
1322730940,1,2,1,1,NA,1
1319099264,1,NA,NA,NA,NA,3
1317725458,1,1,1,1,1,3
1317702880,1,1,1,1,1,3
1318985186,1,1,1,1,1,2
1319504902,1,2,3,1,2,1
1317884464,1,1,1,1,1,2
1318618014,1,4,4,NA,NA,1
1320475186,1,1,1,1,3,3
1317798344,1,1,1,1,1,3
1317646004,1,1,1,NA,NA,3
1319985884,1,1,1,1,1,1
1320668354,1,1,1,1,1,5
1321618526,1,1,1,1,1,2
1318786202,1,1,1,1,1,5
1318947610,1,1,1,1,1,1
1317702822,1,1,1,1,1,1
1319481948,1,1,1,1,1,1
1317607348,1,1,1,1,2,1
1320081160,1,1,1,1,1,3
1322329956,1,1,1,1,4,3
1321155134,1,1,1,1,3,1
1320599266,1,NA,NA,NA,NA,5
1317675024,1,1,1,1,1,3
1317702566,1,1,1,1,1,5
1318786044,1,1,1,1,1,3
1321568374,1,1,1,1,3,4
1317783168,1,1,1,1,3,4
1321402612,1,1,1,1,3,4
1317662420,1,1,1,1,1,4
1321542644,1,1,1,1,4,1
1319306182,1,1,1,1,1,1
1317607712,1,1,1,1,1,3
1319325894,1,1,1,4,1,3
1318880728,1,2,2,2,3,1
1318576880,1,1,1,1,1,1
1321658250,1,1,1,1,1,1
1321665584,1,1,1,1,1,1
1318097422,1,1,1,1,1,2
1321515442,1,NA,NA,NA,NA,3
1320692546,1,1,1,1,3,2
1319482030,1,1,1,1,1,1
1321323266,1,NA,NA,NA,NA,1
1319173902,1,1,1,1,1,1
1317662492,1,1,1,1,3,3
1317751830,1,1,1,1,1,2
1316562572,1,1,1,1,1,3
1323552590,1,1,1,1,1,3
1317702802,1,1,1,1,1,2
1317752172,1,1,1,1,1,2
1320674446,1,1,1,1,1,1
1319099728,1,1,1,1,NA,2
1319201998,1,1,1,1,1,1
1317738072,1,1,1,1,1,3
1319974162,1,NA,1,1,1,3
1320304536,1,1,1,1,1,4
1317662174,1,1,1,1,1,4
1315149676,1,1,1,1,1,1
1320474838,1,1,1,1,1,2
1319303910,1,1,1,1,1,4
1317909436,1,1,1,1,1,5
1317880446,1,1,1,1,1,1
1317762818,1,1,3,3,4,4
1322678146,1,1,1,1,1,3
1318134016,1,1,1,1,1,1
1316886960,1,1,1,1,1,4
1321476006,1,1,1,1,NA,3
1317738848,1,1,1,1,1,1
1317774168,1,1,1,1,1,4
1318812590,1,NA,NA,NA,NA,1
1320383800,1,NA,NA,NA,NA,5
1320715988,1,1,1,1,1,1
1317942352,1,1,1,1,1,3
1317636752,1,1,1,1,1,1
1319099544,1,1,1,1,4,2
1322316086,1,1,1,1,3,2
1316847812,1,1,1,1,1,3
1321523676,1,2,2,2,4,3
1317725378,1,1,1,NA,NA,2
1317375172,1,1,1,1,1,1
1320341092,1,2,1,1,NA,1
1320548206,1,1,1,2,NA,3
1317886656,1,1,1,1,1,1
1322138824,1,3,2,2,2,2
1318853948,1,1,1,1,1,5
1320066698,1,1,1,1,1,4
1317769750,1,1,1,1,1,1
1319459696,1,1,NA,1,NA,1
1322708540,1,1,1,1,4,NA
1321218086,1,1,1,1,1,1
1318069926,1,1,1,1,1,2
1322136798,1,NA,NA,NA,NA,NA
1320642446,1,1,1,1,3,2
1317716556,1,1,3,1,4,2
1320103376,1,1,1,1,1,1
1324044286,1,1,1,1,1,NA
1321154854,1,1,NA,1,1,1
1318853900,1,1,1,1,1,5
1318713106,1,1,1,1,1,1
1322113152,1,NA,NA,NA,NA,1
1322235746,1,1,1,1,1,1
1323539912,1,1,1,1,1,5
1318797168,1,1,1,1,1,2
1317763432,1,1,1,1,2,1
1317468956,1,1,1,1,1,4
1317645688,1,NA,NA,NA,NA,5
1321370554,1,1,1,1,1,5
1323356804,1,1,1,1,1,5
1320337232,1,NA,NA,NA,NA,2
1317738756,1,1,1,1,1,3
1319224518,1,1,1,1,1,3
1317690292,1,2,1,NA,NA,NA
1317563850,1,1,1,1,1,5
1317882924,1,1,1,1,1,1
1321325068,1,1,1,1,1,3
1321533576,1,1,1,2,1,1
1323612370,1,1,1,1,NA,1
1317494656,1,1,1,1,1,5
1319428388,1,1,1,1,1,1
1322698528,1,1,1,1,1,2
1320209994,1,2,1,1,1,3
1321503108,1,1,1,1,3,1
1321597422,1,1,1,1,1,1
1319224296,1,1,1,1,1,2
1325854090,1,2,1,1,2,3
1314994378,1,1,1,1,1,1
1318134378,1,1,1,1,1,1
1322637136,1,1,1,1,1,1
1319390548,1,1,1,1,1,1
1317646012,1,1,1,1,1,4
1320153304,1,1,1,1,1,4
1317702672,1,1,1,1,1,3
1318731460,1,1,1,1,1,5
1317675048,1,1,1,1,1,3
1320295704,1,1,1,1,1,1
1318940984,1,1,1,1,1,1
1321495552,1,1,1,1,1,3
1321508028,1,1,1,1,4,3
1318947752,1,1,1,1,1,1
1322444938,1,NA,1,1,1,2
1316748646,1,1,1,NA,NA,5
1319581946,1,1,1,NA,4,1
1318886496,1,1,1,1,1,3
1322352312,1,1,1,1,1,1
1317911924,1,1,1,1,1,4
1319306930,1,1,1,1,NA,2
1319505446,1,1,1,1,1,3
1320190516,1,1,1,1,1,1
1317814484,1,1,1,1,1,1
1316790156,1,1,1,1,1,1
1314294632,1,NA,NA,NA,NA,1
1317987600,1,1,1,1,1,1
1317415028,1,1,1,1,1,1
1320281548,1,1,1,1,1,1
1319365948,1,3,4,3,3,4
1321708108,1,1,1,NA,1,1
1316430318,1,1,1,1,1,1
1322102922,1,1,1,1,1,4
1318037964,1,1,1,1,1,1
1321383000,1,1,1,1,1,3
1318085166,1,1,1,1,1,1
1319268410,1,2,1,1,3,4
1318054244,1,1,1,1,1,1
1318115532,1,1,1,1,NA,1
1318062690,1,1,1,1,1,1
1318897424,1,1,1,1,1,1
1318134088,1,1,1,1,1,2
1318814102,1,1,1,1,1,1
1318006818,1,1,1,1,1,2
1319216750,1,1,1,2,3,2
1319289306,1,1,1,1,1,4
1319452236,1,NA,NA,NA,NA,4
1317932570,1,1,1,1,1,3
1317702926,1,NA,1,1,1,1
1318658830,1,1,1,2,3,4
1318969842,1,1,2,1,1,2
1318133690,1,NA,NA,1,2,2
1321402628,1,1,1,1,1,1
1319366074,1,1,1,2,2,5
1319027326,1,1,1,1,1,1
1317725252,1,1,2,2,5,1
1320068182,1,1,1,1,1,1
1319087056,1,1,1,2,2,2
1317916194,1,1,1,1,1,2
1314854228,1,NA,2,NA,NA,NA
1319486392,1,3,3,4,4,5
1321647822,1,1,1,1,1,1
1317645996,1,1,1,1,1,1
1319456066,1,1,1,1,1,1
1317871428,1,1,1,1,1,5
1321623194,1,2,1,1,NA,3
1324855946,1,NA,3,3,3,3
1321542234,1,1,1,1,4,2
1317763166,1,1,1,3,1,4
1320648176,1,1,1,1,1,1
1319117942,1,NA,NA,NA,NA,NA
1319550288,1,NA,NA,NA,NA,5
1324731886,1,1,1,1,1,1
1319452298,1,2,3,3,2,3
1320261448,1,1,1,1,1,2
1318514920,1,1,1,1,1,4
1316614440,1,1,1,1,1,1
1318094114,1,1,1,1,1,1
1320715674,1,1,1,1,1,NA
1316461916,1,1,1,1,1,1
1317441224,1,1,1,1,1,1
1318712494,1,1,1,1,1,1
1320488992,1,1,1,1,1,1
1318855710,1,2,3,4,2,3
1317301538,1,1,1,1,1,5
1320765756,1,1,1,1,1,3
1320158878,1,1,1,1,1,2
1319316162,1,1,1,1,3,4
1318880224,1,2,1,1,1,5
1317563780,1,1,2,2,1,1
1317364918,1,1,1,1,4,1
1319078144,1,1,1,1,1,4
1318150410,1,NA,NA,1,1,4
1320475194,1,2,1,1,2,4
1320674472,1,2,1,1,1,1
1317752134,1,1,1,1,1,1
1322262390,1,1,1,1,2,4
1317374918,1,1,1,1,1,1
1317392368,1,1,1,2,1,1
1319300412,1,1,1,1,3,1
1319591098,1,1,1,2,4,1
1317690282,1,1,1,1,1,3
1321556082,1,NA,NA,NA,NA,1
1317884664,1,1,1,3,1,1
1320715994,1,1,1,1,1,1
1314323520,1,1,1,1,NA,2
1321542582,1,NA,NA,NA,NA,1
1321789426,1,1,1,1,4,3
1317752650,1,1,1,1,1,3
1321782748,1,1,1,1,1,4
1318036660,1,1,1,1,1,1
1318150580,1,1,1,1,1,2
1320668140,1,2,1,1,1,1
1321325140,1,1,1,1,1,1
1317911318,1,1,1,1,1,5
1319481754,1,2,1,1,1,3
1320635068,1,1,2,1,1,3
1324792088,1,1,1,1,1,1
1317988316,1,1,1,1,1,1
1320552282,1,1,1,1,1,1
1323754112,1,1,1,1,1,1
1317958422,1,1,1,1,3,3
1324851654,1,1,1,NA,NA,1
1320668604,1,1,1,NA,1,1
1321542700,1,1,1,1,1,3
1321361834,1,1,1,1,3,1
1322555170,1,1,1,1,1,1
1318822794,1,1,1,1,1,1
1319268518,1,1,1,1,1,1
1320249220,1,1,1,1,1,1
1323531492,1,1,1,1,1,2
1319231722,1,1,1,1,1,4
1317725276,1,1,1,1,1,4
1319332938,1,1,1,1,1,3
1317973016,1,1,1,1,1,3
1320642850,1,1,2,2,2,4
1318029268,1,1,1,3,3,5
1322848744,1,1,1,1,1,3
1319064144,1,1,1,1,1,1
1320327082,1,1,1,1,1,1
1320692538,1,1,1,1,1,2
1320074402,1,1,1,2,3,5
1317851684,1,1,1,1,3,1
1316368386,1,1,1,1,1,3
1318802952,1,1,1,1,NA,2
1320507588,1,1,1,1,1,1
1320647894,1,NA,2,2,3,3
1317646016,1,1,1,1,1,1
1319306096,1,2,1,1,1,3
1317716814,1,1,1,1,1,3
1322107578,1,1,2,2,1,4
1319401186,1,1,1,1,1,3
1316262012,1,1,2,1,1,4
1321585218,1,1,1,1,1,1
1319486728,1,1,1,1,1,4
1318786236,1,3,3,2,NA,5
1317441330,1,1,1,1,1,1
1322153972,1,1,1,1,1,4
1319173466,1,1,1,2,1,4
1320204446,1,NA,2,1,3,1
1320085800,1,4,2,1,3,3
1320100560,1,3,1,2,2,3
1322976524,1,1,1,1,1,1
1318068800,1,1,1,1,1,3
1322976652,1,1,1,1,1,1
1322294254,1,NA,NA,NA,NA,1
1318740586,1,3,3,NA,5,2
1317551000,1,1,1,1,1,NA
1319231560,1,1,1,1,1,1
1317882676,1,1,1,1,1,4
1321325054,1,2,2,2,2,1
1319454016,1,1,1,1,2,1
1317932760,1,1,1,1,1,1
1318039996,1,1,1,1,1,1
1321568410,1,1,1,1,3,1
1320541794,1,NA,NA,NA,NA,2
1317591300,1,1,1,1,1,2
1317762670,1,2,1,1,1,1
1318049418,1,1,1,1,1,5
1318790654,1,1,1,1,1,1
1318790522,1,1,1,1,NA,1
1320808850,1,NA,NA,NA,NA,NA
1319301034,1,1,1,1,1,5
1319459196,1,1,1,1,1,2
1321482892,1,1,1,1,1,5
1314282936,1,1,1,1,1,2
1316355068,1,1,1,1,2,1
1318797042,1,1,1,1,4,1
1321631816,1,1,1,1,3,2
1318915190,1,2,1,1,2,2
1320647886,1,1,1,1,3,1
1317607658,1,1,1,1,1,1
1320599582,1,1,1,1,1,1
1318056342,1,1,1,1,1,5
1318751008,1,1,1,1,1,2
1320416982,1,1,1,1,2,3
1319353218,1,2,2,1,1,3
1317620940,1,1,1,1,2,1
1317702860,1,1,NA,NA,NA,2
1317748042,1,1,1,1,NA,2
1317738284,1,2,2,2,1,3
1317752946,1,1,1,1,1,4
1316224076,1,1,1,1,1,4
1317763558,1,1,1,1,1,3
1317774056,1,1,2,2,1,1
1317645764,1,1,1,1,1,3
1317780640,1,NA,NA,NA,NA,NA
1317690406,1,1,2,1,1,3
1317591486,1,1,1,1,1,3
1317814140,1,1,1,1,4,1
1317816330,1,NA,5,4,4,NA
1317815556,1,1,1,1,1,NA
1317815564,1,1,1,1,1,4
1316664218,1,1,1,1,1,2
1317826690,1,1,1,1,1,3
1317607522,1,1,1,NA,NA,2
1317876092,1,1,1,1,1,2
1317797928,1,NA,NA,NA,NA,3
1317890732,1,1,1,1,1,4
1317904640,1,1,1,1,1,5
1317911498,1,NA,NA,1,1,1
1317675012,1,1,1,1,1,4
1317917080,1,1,1,1,1,1
1317923460,1,1,1,2,2,2
1317924570,1,1,1,1,NA,4
1317441138,1,1,1,1,1,5
1317915884,1,1,1,1,4,2
1317645686,1,1,1,3,1,1
1317494678,1,1,1,1,2,4
1317943608,1,1,1,1,1,1
1317957118,1,3,2,5,3,3
1317958334,1,NA,NA,NA,NA,NA
1317958472,1,1,1,1,NA,2
1317963856,1,1,1,1,1,NA
1315367822,1,1,1,1,1,1
1317905090,1,1,1,1,1,1
1317987732,1,1,1,1,1,2
1317441296,1,NA,2,NA,NA,NA
1317579122,1,NA,NA,NA,NA,3
1317932558,1,1,1,1,1,1
1318009276,1,1,1,1,1,1
1318038524,1,NA,NA,NA,1,1
1318053546,1,1,1,1,1,NA
1318058032,1,1,1,1,1,1
1318069432,1,1,2,2,2,1
1318087016,1,1,1,1,1,1
1318085676,1,NA,1,1,1,1
1318102884,1,NA,1,1,1,3
1318114352,1,NA,NA,3,4,1
1318130314,1,1,1,1,1,1
1317988566,1,1,1,3,3,5
1314246752,1,1,1,1,1,5
1318154410,1,1,1,2,1,1
1318473954,1,1,1,4,1,2
1318553946,1,NA,NA,NA,NA,4
1317798150,1,2,NA,NA,4,1
1318150558,1,NA,NA,NA,2,3
1317716706,1,NA,NA,NA,NA,3
1318617744,1,1,1,1,1,3
1318119542,1,1,1,2,1,1
1318656884,1,1,2,2,3,2
1318676770,1,1,1,1,1,4
1317762854,1,1,1,2,1,3
1318765208,1,1,1,1,2,1
1318802928,1,1,1,3,3,1
1318842754,1,NA,NA,NA,NA,NA
1317662412,1,1,1,1,1,4
1318868084,1,1,2,2,1,3
1317579202,1,1,1,1,1,3
1317392222,1,NA,NA,NA,NA,3
1318914996,1,1,1,1,1,1
1318940972,1,1,1,1,1,1
1312502864,1,1,1,1,1,1
1314839160,1,1,1,1,NA,1
1315505990,1,1,1,1,1,2
1319003646,1,3,3,3,3,2
1319004756,1,1,1,1,1,1
1318887104,1,1,1,2,1,1
1317675054,1,1,1,1,1,4
1319018256,1,1,1,1,1,1
1319048422,1,2,1,1,1,1
1319098874,1,2,2,3,3,4
1318705660,1,1,1,2,1,1
1319235308,1,1,1,1,1,4
1319235316,1,1,1,1,1,1
1319246652,1,NA,1,1,1,1
1318678104,1,4,1,1,1,1
1319308230,1,1,1,1,1,1
1319332254,1,1,1,1,1,2
1319386984,1,1,1,4,1,5
1319281872,1,1,1,1,1,1
1319360078,1,NA,NA,NA,NA,1
1319505866,1,NA,NA,NA,NA,NA
1319515262,1,4,4,3,3,4
1319593984,1,1,2,2,2,3
1319651830,1,1,1,1,2,3
1319665042,1,1,1,2,1,4
1319794012,1,1,1,3,1,1
1319505490,1,NA,NA,NA,1,2
1319505150,1,1,1,1,1,1
1319201628,1,1,1,1,1,1
1320024492,1,1,1,1,1,1
1319231084,1,1,NA,2,1,1
1320150062,1,1,1,1,1,2
1319549722,1,1,1,1,1,3
1316313736,1,1,1,1,1,2
1315179820,1,1,1,1,3,3
1320210486,1,1,2,1,2,1
1319505536,1,NA,NA,NA,NA,4
1320243998,1,1,1,1,1,4
1320190380,1,1,1,3,4,5
1320259978,1,NA,NA,NA,NA,1
1319439252,1,1,1,1,1,1
1319380528,1,1,1,1,1,1
1320344572,1,1,NA,NA,NA,4
1320134346,1,1,1,1,1,5
1320438412,1,NA,NA,NA,NA,2
1320442558,1,1,1,1,1,NA
1320383804,1,NA,NA,NA,NA,2
1319405434,1,1,1,1,1,1
1320594842,1,1,1,1,1,5
1320495842,1,1,1,1,1,1
1320134238,1,1,1,1,1,5
1318958170,1,1,1,1,1,3
1320284066,1,1,1,1,1,4
1320666356,1,1,1,1,1,NA
1320463710,1,1,1,1,1,NA
1320560264,1,1,1,1,1,1
1320103410,1,1,1,1,1,3
1319439300,1,1,1,1,1,2
1321104710,1,1,1,1,2,1
1321137792,1,1,1,1,1,3
1320259684,1,1,1,1,1,1
1320236182,1,1,1,1,1,1
1320611898,1,1,1,1,1,1
1320668390,1,1,1,1,NA,1
1321256238,1,1,1,1,1,1
1321263980,1,1,1,1,3,2
923063029,1,1,1,1,1,1
1320518824,1,NA,NA,NA,NA,NA
1321313148,1,1,1,1,1,4
1321344932,1,1,1,2,2,1
1320518600,1,1,1,1,1,1
1317904980,1,1,2,2,2,2
1321405920,1,1,1,1,1,4
1321412852,1,1,1,1,1,1
1321456256,1,1,NA,1,1,1
1321473340,1,1,1,1,1,1
1321218082,1,1,1,2,1,1
1321353320,1,1,1,1,1,3
1321597346,1,1,1,1,1,5
1321482872,1,1,1,2,2,3
1321609612,1,1,1,1,1,4
1321612200,1,1,1,1,1,1
1321626096,1,1,1,1,1,3
1321629396,1,NA,NA,NA,NA,1
1321585068,1,1,1,1,1,3
1319173648,1,1,1,1,1,4
1321690862,1,1,1,1,1,1
1321353138,1,1,1,1,1,1
1321701070,1,1,1,2,1,2
1321353064,1,1,1,1,1,1
1321733436,1,1,1,1,1,4
1321241394,1,1,1,1,1,1
1321591196,1,NA,NA,NA,NA,1
1321154874,1,2,NA,NA,NA,4
1321568542,1,1,1,1,1,5
1321373148,1,1,1,1,1,4
1321542180,1,1,1,2,2,2
1322138734,1,1,1,4,3,1
1322186158,1,1,1,1,3,2
1322186330,1,1,1,1,1,1
1322195672,1,NA,NA,NA,1,1
1321169878,1,1,1,1,1,1
1322418754,1,2,2,2,NA,NA
1322235758,1,1,1,1,1,3
1320429050,1,1,1,1,2,2
1322508228,1,1,1,1,1,1
1322570920,1,1,1,1,1,5
1322801158,1,1,1,1,4,1
1322742606,1,1,1,1,1,2
1322848544,1,1,1,1,1,3
1322742652,1,1,1,1,4,1
1322993942,1,2,3,3,3,4
1323304262,1,1,1,1,1,1
1323436790,1,1,NA,1,1,2
1323523240,1,1,2,2,2,3
1323502438,1,1,1,1,1,1
1323595810,1,1,1,1,1,3
1323385862,1,NA,NA,NA,NA,1
1323608924,1,1,1,1,1,1
1321568678,1,2,2,1,1,2
1322645524,1,1,1,1,1,2
1322775472,1,1,1,1,1,1
1323757498,1,1,1,1,1,3
1323536954,1,1,1,4,1,3
1323967326,1,NA,NA,NA,NA,NA
1324068634,1,1,2,1,1,2
1324935114,1,1,1,1,NA,1
1325854426,1,3,NA,NA,NA,1
1325102582,1,1,1,1,2,4
1289078779,2,NA,NA,NA,NA,3
1289251567,2,NA,NA,NA,NA,4
1289192567,2,NA,NA,NA,NA,3
1289255343,2,NA,NA,NA,NA,2
1289251821,2,NA,NA,NA,NA,2
1288665751,2,NA,NA,NA,NA,NA
1288520001,2,NA,NA,NA,NA,1
1289283277,2,NA,NA,NA,NA,3
1288998879,2,NA,NA,NA,NA,3
1289251671,2,NA,NA,NA,NA,4
1289251655,2,NA,NA,NA,NA,4
1284805011,2,NA,NA,NA,NA,NA
1289238491,2,NA,NA,NA,NA,1
1286868593,2,NA,NA,NA,NA,4
1288999629,2,NA,NA,NA,NA,4
1289101773,2,NA,NA,NA,NA,4
1288861087,2,NA,NA,NA,NA,4
1289286061,2,NA,NA,NA,NA,2
1289251919,2,NA,NA,NA,NA,4
1288705839,2,NA,NA,NA,NA,3
1288956799,2,NA,NA,NA,NA,3
1289123593,2,NA,NA,NA,NA,3
1289022049,2,NA,NA,NA,NA,3
1289327101,2,NA,NA,NA,NA,4
1288706129,2,NA,NA,NA,NA,2
1289169713,2,NA,NA,NA,NA,2
1289281429,2,NA,NA,NA,NA,NA
1289340953,2,NA,NA,NA,NA,4
1289022225,2,NA,NA,NA,NA,3
1289369651,2,NA,NA,NA,NA,2
1289286063,2,NA,NA,NA,NA,3
1289327165,2,NA,NA,NA,NA,4
1288888577,2,NA,NA,NA,NA,3
1289192693,2,NA,NA,NA,NA,3
1288741281,2,NA,NA,NA,NA,NA
